barcode,x,y,original_cluster,mclust_seed_141,mclust_seed_549,mclust_seed_75,mclust_seed_492,mclust_seed_676,mclust_seed_179,mclust_seed_587,mclust_seed_592,mclust_seed_601,mclust_seed_916,mclust_seed_518,mclust_seed_339,mclust_seed_921,mclust_seed_423,mclust_seed_330,mclust_seed_388,mclust_seed_273,mclust_seed_286,mclust_seed_61,mclust_seed_807,mclust_seed_283,mclust_seed_127,mclust_seed_165,mclust_seed_952,mclust_seed_311,mclust_seed_597,mclust_seed_473,mclust_seed_594,mclust_seed_605,mclust_seed_101
682,133.00344381982,700.38398620803,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
683,152.276797241606,700.38398620803,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
684,171.550150663391,700.38398620803,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
685,287.190271194105,700.38398620803,5,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,9,9,4,9,9,6
686,306.46362461589,700.38398620803,4,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,9,9,4,9,9,6
687,325.736978037676,700.38398620803,4,1,1,3,3,1,3,3,3,2,4,5,1,10,3,8,10,1,9,3,1,3,6,1,1,9,9,4,9,9,6
688,345.010331459461,700.38398620803,5,1,1,3,3,1,3,3,3,2,4,5,1,10,3,8,10,10,9,3,1,3,6,1,1,9,9,4,9,9,6
689,441.377098568389,700.38398620803,10,8,9,7,9,9,9,9,8,9,6,6,9,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
690,460.650451990174,700.38398620803,10,8,9,7,9,9,9,9,8,9,6,6,9,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
691,537.743865677316,700.38398620803,6,3,7,8,9,3,2,2,9,2,6,5,8,5,5,3,9,3,2,3,10,2,2,5,2,2,7,3,4,3,2
692,557.017219099102,700.38398620803,6,3,7,8,8,3,8,8,9,7,7,5,8,8,5,2,8,3,6,3,10,2,2,9,2,2,7,2,4,2,2
693,576.290572520888,700.38398620803,6,6,7,8,8,8,8,8,9,7,7,5,8,8,5,2,8,3,6,3,10,8,6,9,8,2,7,4,4,8,9
694,653.38398620803,700.38398620803,7,6,4,6,5,5,5,6,7,4,3,9,7,7,8,6,4,6,8,6,6,7,7,3,5,5,6,2,7,7,7
695,672.657339629815,700.38398620803,7,6,4,6,7,5,5,6,7,6,3,9,7,7,8,6,4,6,8,6,6,7,7,3,5,5,6,6,7,7,7
696,691.930693051601,700.38398620803,7,6,4,6,7,5,5,6,7,6,3,9,7,7,8,6,4,6,8,6,6,7,7,3,6,5,6,6,7,7,5
697,711.204046473386,700.38398620803,7,6,4,6,7,5,5,6,7,4,8,9,7,7,8,6,4,6,8,6,6,7,7,3,6,5,6,6,7,7,5
698,788.297460160528,700.38398620803,2,7,6,6,5,6,6,7,6,6,3,6,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
699,807.570813582314,700.38398620803,2,7,6,6,5,6,6,7,6,6,3,6,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,9,10
700,826.844167004099,700.38398620803,2,5,6,9,10,6,6,7,6,6,3,6,10,3,7,7,6,7,8,7,9,6,5,7,6,6,9,8,9,9,10
701,903.937580691241,700.38398620803,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
702,923.210934113027,700.38398620803,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
703,961.757640956598,700.38398620803,4,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
704,981.030994378384,700.38398620803,4,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
705,1000.30434780017,700.38398620803,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
706,94.4567369762493,719.657339629815,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
707,113.730090398035,719.657339629815,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
708,133.00344381982,719.657339629815,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
709,152.276797241606,719.657339629815,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
710,287.190271194105,719.657339629815,4,1,3,3,3,1,3,3,3,10,4,5,4,10,3,8,10,4,9,3,2,3,6,1,1,9,9,4,9,9,6
711,306.46362461589,719.657339629815,4,1,1,3,3,1,3,3,3,10,4,5,4,10,3,8,10,4,9,3,2,3,6,1,1,9,9,4,9,9,6
712,325.736978037676,719.657339629815,4,1,1,3,3,1,3,3,3,10,4,5,5,10,3,8,10,4,9,3,2,3,6,1,1,9,9,4,9,9,6
713,422.103745146603,719.657339629815,3,8,9,7,9,9,9,9,8,9,6,6,9,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
714,441.377098568389,719.657339629815,3,8,9,7,9,9,9,9,8,9,6,6,9,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
715,460.650451990174,719.657339629815,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
716,518.470512255531,719.657339629815,6,8,9,7,9,9,9,9,8,9,6,6,9,5,5,3,9,9,4,8,8,9,8,5,7,2,3,9,4,3,3
717,537.743865677316,719.657339629815,6,3,7,8,9,9,8,8,9,7,7,5,8,8,5,3,9,3,4,3,10,9,8,5,8,2,7,3,4,3,3
718,557.017219099102,719.657339629815,6,6,7,8,8,8,8,8,9,7,7,5,8,8,5,8,8,3,6,3,10,8,6,9,8,7,7,4,4,8,9
719,576.290572520888,719.657339629815,6,6,7,8,8,8,8,8,9,7,7,5,8,8,5,2,8,3,6,3,10,8,6,9,8,7,7,4,4,8,9
720,595.563925942673,719.657339629815,6,6,7,8,8,8,8,8,9,7,7,5,8,8,5,6,8,3,6,3,10,8,6,9,8,7,7,4,4,8,9
721,653.38398620803,719.657339629815,7,6,4,6,7,5,5,6,7,6,7,9,7,7,8,6,4,6,8,6,6,7,7,3,5,5,6,6,7,8,7
722,672.657339629815,719.657339629815,7,6,4,6,7,5,5,6,7,6,8,9,7,7,8,6,4,6,8,6,6,7,7,3,5,5,6,6,7,7,5
723,691.930693051601,719.657339629815,7,6,4,6,7,5,5,6,7,4,8,9,7,7,8,6,4,6,8,6,6,7,7,3,5,5,6,6,7,7,5
724,711.204046473386,719.657339629815,7,6,4,6,7,5,6,6,6,6,8,9,7,7,8,6,4,6,8,7,7,6,7,3,6,5,6,6,7,7,5
725,884.664227269456,719.657339629815,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,4,7,7,10,9,9,10,9,10,9,10,9,10,10,6,10
726,903.937580691241,719.657339629815,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,4,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
727,923.210934113027,719.657339629815,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,4,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
728,961.757640956598,719.657339629815,4,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
729,981.030994378384,719.657339629815,4,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
730,75.1833835544638,738.930693051601,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
731,94.4567369762493,738.930693051601,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
732,113.730090398035,738.930693051601,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
733,133.00344381982,738.930693051601,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
734,267.916917772319,738.930693051601,4,1,3,3,3,1,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
735,287.190271194105,738.930693051601,4,3,3,3,3,1,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
736,306.46362461589,738.930693051601,4,3,3,3,3,1,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
737,325.736978037676,738.930693051601,4,3,3,3,3,1,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,9,9,6
738,422.103745146603,738.930693051601,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
739,441.377098568389,738.930693051601,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
740,460.650451990174,738.930693051601,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
741,518.470512255531,738.930693051601,6,8,9,8,9,9,9,9,8,9,6,5,9,5,10,3,9,9,4,8,8,9,8,5,7,8,7,9,4,3,3
742,537.743865677316,738.930693051601,6,8,7,8,9,9,8,8,9,7,7,5,8,8,5,3,9,9,6,3,8,9,8,5,8,7,7,3,4,3,3
743,576.290572520888,738.930693051601,6,6,7,8,8,8,8,8,9,7,7,5,8,8,5,8,8,3,6,3,10,8,6,9,8,7,7,4,4,8,9
744,595.563925942673,738.930693051601,6,6,7,8,8,8,8,8,9,7,7,5,8,8,5,8,8,3,6,3,10,8,6,9,8,7,7,4,4,8,9
745,614.837279364459,738.930693051601,5,6,7,8,8,5,8,8,9,7,7,5,7,7,5,6,8,3,6,3,10,8,6,9,5,7,7,4,4,8,9
746,672.657339629815,738.930693051601,7,6,4,6,7,5,6,6,7,6,8,9,7,7,8,6,4,6,8,6,6,7,7,3,5,5,6,6,7,7,5
747,691.930693051601,738.930693051601,7,6,4,6,7,5,6,6,7,6,8,9,7,7,8,6,4,6,8,6,6,7,7,3,5,5,6,6,7,7,5
748,711.204046473386,738.930693051601,7,6,4,6,7,5,6,6,6,6,8,9,7,7,8,6,4,6,8,6,7,7,7,3,6,5,6,6,7,7,5
749,730.477399895172,738.930693051601,2,6,4,6,7,5,6,6,6,6,8,9,7,7,8,7,4,6,8,7,7,6,7,3,6,6,6,6,7,8,5
750,749.750753316957,738.930693051601,2,6,6,6,7,6,6,6,6,6,8,9,7,7,8,7,6,7,8,7,7,6,5,3,6,6,6,6,7,8,5
751,865.39087384767,738.930693051601,5,5,10,9,10,10,10,10,10,6,10,10,10,3,9,4,7,7,10,4,9,10,5,10,9,10,9,10,9,6,10
752,884.664227269456,738.930693051601,5,5,10,9,10,10,10,10,10,3,10,10,10,5,9,4,7,10,10,4,9,10,3,10,9,10,10,10,10,6,10
753,903.937580691241,738.930693051601,5,5,10,9,10,10,10,10,10,3,10,10,10,5,9,4,7,10,10,9,9,10,3,10,9,10,10,10,10,6,10
754,942.484287534812,738.930693051601,4,10,10,9,10,10,10,10,10,3,10,10,10,9,9,4,7,10,10,9,9,10,3,10,9,10,10,10,10,6,10
755,961.757640956598,738.930693051601,4,10,10,9,10,10,10,10,10,3,10,10,10,9,9,4,7,10,10,9,9,10,3,10,9,10,10,10,10,6,10
756,981.030994378384,738.930693051601,4,10,10,9,10,10,10,10,10,3,10,10,10,9,9,4,7,10,10,9,9,10,3,10,9,10,10,10,10,6,10
757,75.1833835544638,758.204046473386,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
758,94.4567369762493,758.204046473386,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
759,113.730090398035,758.204046473386,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
760,267.916917772319,758.204046473386,4,3,3,3,4,1,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
761,287.190271194105,758.204046473386,4,3,3,3,3,1,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
762,306.46362461589,758.204046473386,4,3,3,3,3,1,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
763,325.736978037676,758.204046473386,4,3,3,3,3,1,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
764,422.103745146603,758.204046473386,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
765,441.377098568389,758.204046473386,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
766,460.650451990174,758.204046473386,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
767,518.470512255531,758.204046473386,6,8,9,8,9,9,9,9,9,9,7,5,8,5,10,3,9,9,4,8,8,9,8,5,7,7,7,9,4,3,3
768,537.743865677316,758.204046473386,6,8,7,8,8,8,8,8,9,7,7,5,8,8,5,3,8,9,6,3,8,8,8,9,8,7,7,3,4,3,3
769,595.563925942673,758.204046473386,5,6,7,8,8,8,8,8,9,7,7,5,8,8,5,8,8,3,6,3,10,8,6,9,8,7,7,4,4,8,9
770,614.837279364459,758.204046473386,5,6,7,8,8,8,8,8,9,7,7,5,8,8,5,8,8,3,6,3,10,8,6,9,8,7,7,4,4,8,9
771,672.657339629815,758.204046473386,1,6,4,6,7,5,6,6,7,6,8,9,7,7,8,6,4,6,8,6,6,7,7,3,5,5,6,6,7,8,5
772,691.930693051601,758.204046473386,1,6,4,6,7,5,6,6,7,6,8,9,7,7,8,6,4,6,8,6,7,6,7,3,5,5,6,6,7,8,5
773,711.204046473386,758.204046473386,1,6,4,6,7,5,6,6,6,6,8,9,7,7,8,6,4,6,8,6,7,6,7,3,6,5,6,6,7,8,5
774,730.477399895172,758.204046473386,2,6,4,6,7,2,6,6,6,6,8,9,7,7,8,7,4,7,8,7,7,6,7,3,6,6,6,6,7,8,5
775,749.750753316957,758.204046473386,2,6,6,6,7,2,6,6,6,6,8,9,7,7,8,7,6,7,8,7,7,6,5,3,6,6,6,6,7,8,5
776,769.024106738743,758.204046473386,2,6,6,6,5,6,6,6,6,6,3,9,7,3,7,7,6,7,8,7,7,6,5,7,6,6,6,8,7,8,5
777,788.297460160528,758.204046473386,2,5,6,6,5,6,6,7,6,6,3,9,7,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,5
778,807.570813582314,758.204046473386,2,5,6,6,5,6,6,7,6,6,3,9,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,5
779,826.844167004099,758.204046473386,5,5,6,6,5,6,6,7,6,6,3,6,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,5
780,846.117520425885,758.204046473386,5,5,6,9,5,8,6,7,6,6,3,6,10,3,7,7,7,7,8,7,7,6,5,7,6,6,5,8,7,3,10
781,865.39087384767,758.204046473386,5,5,10,9,9,10,10,10,10,2,10,6,10,5,5,7,7,7,10,3,8,4,5,5,3,10,1,10,4,3,10
782,884.664227269456,758.204046473386,5,5,10,9,9,10,10,10,10,2,10,10,10,5,5,4,7,10,10,8,8,4,3,5,3,10,1,10,4,3,10
783,942.484287534812,758.204046473386,4,5,10,9,10,10,10,10,10,3,10,10,10,5,9,4,7,10,10,9,8,10,3,10,9,10,10,10,10,6,10
784,961.757640956598,758.204046473386,4,5,10,9,10,10,10,10,10,3,10,10,10,5,9,4,7,10,10,9,9,10,3,10,9,10,10,10,10,6,10
785,981.030994378384,758.204046473386,4,10,10,9,10,10,10,10,10,3,10,10,10,9,9,4,7,10,10,9,9,10,3,10,9,10,10,10,10,6,10
786,75.1833835544638,777.477399895172,8,9,8,10,4,7,7,4,3,8,4,8,4,4,6,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
787,94.4567369762493,777.477399895172,8,9,8,10,4,7,7,4,3,8,4,8,4,4,6,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
788,113.730090398035,777.477399895172,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
789,248.643564350534,777.477399895172,4,3,3,3,4,4,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
790,267.916917772319,777.477399895172,4,3,3,3,4,1,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
791,287.190271194105,777.477399895172,4,3,3,3,4,1,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
792,306.46362461589,777.477399895172,4,3,3,3,4,1,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
793,325.736978037676,777.477399895172,2,3,3,3,4,6,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,5,7,1,9,9,4,5,4,6
794,422.103745146603,777.477399895172,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
795,441.377098568389,777.477399895172,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
796,460.650451990174,777.477399895172,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
797,595.563925942673,777.477399895172,5,6,7,8,8,8,8,8,9,7,7,5,8,8,5,8,8,3,6,3,10,8,6,9,8,7,7,4,4,8,9
798,614.837279364459,777.477399895172,5,6,7,8,8,8,8,8,9,7,7,5,8,8,5,8,8,3,6,3,10,8,6,9,8,7,7,4,4,8,9
799,672.657339629815,777.477399895172,1,6,4,6,7,5,6,6,7,2,8,9,7,7,8,6,4,6,8,6,6,7,7,3,5,5,6,6,7,8,5
800,691.930693051601,777.477399895172,1,6,4,6,7,5,6,6,6,6,8,9,7,7,8,6,4,6,8,7,7,6,7,3,6,5,6,6,7,8,5
801,711.204046473386,777.477399895172,1,6,4,6,7,5,6,6,6,6,8,9,7,7,8,7,4,6,8,7,7,6,7,3,6,6,6,6,7,8,5
802,730.477399895172,777.477399895172,2,6,4,6,7,2,6,6,6,6,8,9,7,7,8,7,4,7,8,7,7,6,7,3,6,6,6,6,7,8,5
803,749.750753316957,777.477399895172,2,6,6,6,7,2,6,6,6,6,8,9,7,7,8,7,4,7,8,7,7,6,5,3,6,6,6,6,7,8,5
804,769.024106738743,777.477399895172,2,6,6,6,5,6,6,6,6,6,8,9,7,3,8,7,4,7,8,7,7,6,5,7,6,6,6,8,7,8,5
805,788.297460160528,777.477399895172,2,5,6,6,5,6,6,8,6,6,3,9,7,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,5
806,807.570813582314,777.477399895172,2,5,6,6,5,6,6,8,6,6,3,9,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,3,5
807,826.844167004099,777.477399895172,2,5,6,9,5,8,6,8,6,6,3,6,8,3,5,7,7,7,8,7,7,6,5,7,6,6,5,8,7,3,3
808,846.117520425885,777.477399895172,5,5,10,9,9,8,10,8,9,2,3,6,10,5,5,7,7,7,10,3,8,6,5,5,3,6,5,10,4,3,3
809,865.39087384767,777.477399895172,5,5,10,9,9,10,10,10,9,2,10,6,10,5,5,7,7,10,10,8,8,4,5,5,3,10,1,10,4,3,3
810,923.210934113027,777.477399895172,6,5,10,9,9,10,10,10,10,2,10,10,10,5,5,4,7,10,10,8,8,4,3,5,3,10,1,10,4,3,10
811,942.484287534812,777.477399895172,6,5,10,9,9,10,10,10,10,2,10,10,10,5,5,4,7,10,10,8,8,4,3,5,3,10,10,10,4,3,10
812,961.757640956598,777.477399895172,4,5,10,9,9,10,10,10,10,2,10,10,10,5,9,4,7,10,10,9,8,10,3,10,9,10,10,10,4,6,10
813,75.1833835544638,796.750753316957,8,9,8,10,4,7,7,4,3,8,4,8,4,4,6,4,3,5,3,10,5,4,10,6,10,4,4,5,5,4,8
814,94.4567369762493,796.750753316957,8,9,8,10,4,7,7,4,3,8,4,8,4,4,6,4,3,5,3,10,5,4,10,6,10,4,4,5,5,4,8
815,113.730090398035,796.750753316957,8,9,8,10,4,7,7,4,3,8,4,8,4,4,6,4,3,5,3,10,5,4,10,6,10,4,4,5,5,4,8
816,248.643564350534,796.750753316957,4,3,3,3,4,4,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
817,267.916917772319,796.750753316957,4,3,3,3,4,1,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
818,287.190271194105,796.750753316957,4,3,3,3,4,1,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
819,306.46362461589,796.750753316957,4,3,3,3,4,1,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
820,325.736978037676,796.750753316957,2,3,3,3,4,6,3,3,3,10,4,5,4,3,3,8,10,7,9,3,2,3,5,7,1,9,9,4,5,4,6
821,345.010331459461,796.750753316957,2,3,3,3,4,6,3,3,3,10,2,5,4,3,7,8,10,7,9,3,3,2,5,7,1,9,2,4,5,4,6
822,441.377098568389,796.750753316957,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,9,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
823,460.650451990174,796.750753316957,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
824,479.92380541196,796.750753316957,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
825,576.290572520888,796.750753316957,5,6,7,8,8,8,8,8,9,7,7,5,8,8,5,8,8,3,6,3,10,8,6,9,8,7,7,4,4,8,9
826,595.563925942673,796.750753316957,5,6,7,8,8,8,8,8,9,7,7,5,8,8,5,8,8,3,6,3,10,8,6,9,8,7,7,4,4,8,9
827,672.657339629815,796.750753316957,1,6,4,6,7,5,8,6,9,7,8,9,7,7,8,6,4,6,8,3,10,8,7,9,5,5,6,6,7,8,5
828,691.930693051601,796.750753316957,1,6,4,6,7,2,6,6,6,6,8,9,7,7,8,6,4,6,8,7,7,6,7,3,6,5,6,6,7,8,5
829,788.297460160528,796.750753316957,2,5,6,6,9,3,6,8,6,6,3,9,7,3,5,7,4,7,8,7,7,6,5,7,6,6,5,8,7,3,5
830,807.570813582314,796.750753316957,2,5,6,6,9,3,6,8,6,2,3,6,9,5,5,7,1,7,8,7,7,6,5,7,6,6,5,3,4,3,3
831,903.937580691241,796.750753316957,6,5,10,9,9,10,10,10,10,2,10,6,10,5,5,4,7,10,10,8,8,4,3,5,3,10,1,10,4,3,3
832,923.210934113027,796.750753316957,6,5,10,9,9,10,10,10,10,2,10,10,10,5,5,4,7,10,10,8,8,4,3,5,3,10,1,10,4,3,3
833,942.484287534812,796.750753316957,6,5,10,9,9,10,10,10,10,2,10,10,10,5,5,4,7,10,10,8,8,4,3,5,3,10,1,10,4,3,3
834,961.757640956598,796.750753316957,4,5,10,9,9,10,10,10,10,2,10,10,10,5,5,4,7,10,10,8,8,4,3,5,3,10,10,10,4,3,10
835,75.1833835544638,816.024106738743,8,9,8,10,4,7,7,4,3,8,4,8,4,4,6,4,3,5,3,10,5,4,10,6,10,4,4,5,5,4,8
836,94.4567369762493,816.024106738743,8,9,8,10,4,7,7,4,3,8,4,8,4,4,6,4,3,5,3,10,5,4,10,6,10,4,4,5,5,4,8
837,113.730090398035,816.024106738743,8,9,8,10,4,7,7,4,3,8,4,8,4,4,6,4,3,5,3,10,5,4,10,6,10,4,4,5,5,4,8
838,133.00344381982,816.024106738743,8,9,8,10,4,7,7,4,3,5,4,8,4,4,6,4,3,5,3,10,5,4,10,6,10,4,4,5,5,4,8
839,210.096857506962,816.024106738743,10,9,3,10,4,4,3,3,3,10,4,5,4,4,6,8,10,5,9,3,2,3,6,1,10,4,4,4,5,4,6
840,229.370210928748,816.024106738743,10,9,3,10,4,4,3,3,3,10,4,5,4,4,6,8,10,4,9,3,2,3,6,1,10,9,9,4,5,4,6
841,248.643564350534,816.024106738743,4,3,3,3,4,4,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
842,267.916917772319,816.024106738743,4,3,3,3,4,4,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
843,306.46362461589,816.024106738743,2,3,3,3,4,6,3,3,3,10,4,5,4,4,3,8,10,7,9,3,2,3,5,7,1,9,9,4,5,4,6
844,325.736978037676,816.024106738743,2,3,3,3,4,6,3,3,3,10,4,5,4,3,7,8,10,7,9,3,3,3,5,7,1,9,2,4,5,4,6
845,345.010331459461,816.024106738743,2,3,3,3,4,6,2,3,3,10,2,5,4,3,7,8,10,7,9,3,3,2,5,7,1,9,2,4,5,4,6
846,460.650451990174,816.024106738743,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
847,479.92380541196,816.024106738743,3,8,9,8,9,9,9,9,8,9,6,5,8,5,10,3,9,9,4,8,8,9,8,5,7,8,3,9,4,3,3
848,499.197158833745,816.024106738743,3,8,9,8,9,9,8,9,8,9,6,5,8,5,5,3,9,9,6,8,8,9,8,5,7,8,7,9,4,3,3
849,518.470512255531,816.024106738743,5,8,7,8,8,8,8,8,9,7,7,5,8,5,5,3,9,3,6,3,8,8,8,9,8,7,7,3,4,3,3
850,537.743865677316,816.024106738743,5,7,7,8,8,8,8,8,9,7,7,5,8,8,5,8,8,3,6,3,10,8,5,9,8,7,7,3,4,8,9
851,557.017219099102,816.024106738743,5,7,7,8,8,8,8,8,9,7,7,5,8,8,5,8,8,3,6,3,10,8,5,9,8,7,7,3,4,8,9
852,576.290572520888,816.024106738743,5,7,7,8,8,8,8,8,9,7,7,5,8,8,5,8,8,3,6,3,10,8,5,9,8,7,7,4,4,8,9
853,595.563925942673,816.024106738743,5,7,7,8,8,8,8,8,9,7,7,5,8,8,5,8,8,3,6,3,10,8,6,9,8,7,7,4,4,8,9
854,653.38398620803,816.024106738743,1,6,7,8,8,8,8,8,9,7,7,5,8,3,5,8,8,3,6,3,10,8,6,9,8,7,7,4,4,8,9
855,672.657339629815,816.024106738743,1,6,7,8,8,8,8,8,9,7,8,5,8,3,8,8,8,3,8,3,10,8,6,9,8,7,5,6,7,8,5
856,691.930693051601,816.024106738743,1,6,4,6,7,3,6,8,9,2,8,9,7,3,8,7,4,6,8,3,10,8,7,3,8,5,6,6,7,8,5
