"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"Shisa5",0.0268770543182914,-0.00466891637329277,0.00235501324668524,9.01009452020994e-05,0.00331689529310968,0.034245052415545,-0.000884492091141564,0.0162592789072217,-0.00103654668933352,0.0129881658017273,-0.0220926098674813,0.0155698618830606,0.0182257200011612,0.0463067636871694,-0.00810615511284678
"Lsr",0.017323422315725,0.0245257659653125,0.0361696278299025,-0.00527557308674883,-0.0129583041339887,-0.00251400318643429,0.00915597320641054,-0.0287887228387438,0.00582759240616241,0.0509446584909845,-0.0336943926560416,0.0227491397245366,0.0126694394704763,-0.0349612446756104,0.00070432000789584
"Tuba1a",0.00910540654198544,0.049643597445842,-0.0460674879741258,-0.0180356296054934,-0.0124927177605526,0.0272882260140167,0.0194738254441206,-0.0538609767790802,0.0744119572875351,-0.0914630937751504,-0.00421239995098288,-0.00976960377767907,0.0215382914818269,0.0183373996459405,-0.00263231002405067
"Slc24a3",0.00362125702943776,0.0416971222108135,-0.0517099546406857,-0.00249064400153636,0.00632844327025195,0.00634328898116315,0.0107020873300922,-0.00748873271891256,-0.0106444476061682,0.0269586674431948,0.0300010857236282,-0.0112697132440636,-0.0143328457951588,-0.0198516204952754,0.00785620882313067
"Pfn1",0.0394569171151037,0.0209990691348595,-0.00913626194665162,0.000226515015881503,-0.0299192950203499,-0.0176569565304974,0.00899458891432968,0.0252299328586623,-0.00187562165293708,-0.00806577945352246,-0.0222830134133195,-0.0112452636292522,0.00342685686322247,-0.000972978046677365,-0.0359838235168781
"Fat1",0.023403100365834,0.0105124787866881,0.0215750321345775,-0.0237031598142943,-0.00565670086478525,-0.00445325762947165,0.0221972628986469,-0.00955370084725314,-0.0253348744565217,0.0154531563847595,-0.0100477562416989,0.00377134418547971,-0.00198554849900089,-0.0028678650788489,-0.000886167845976681
"Tradd",0.0252013558654112,0.00650032792541139,0.0219038993384414,-0.00275949990984998,0.00529500791984318,-0.00652886532168679,0.0249784274591417,0.00135242677990764,-0.006797125568366,0.0142637920296268,0.0054953212760078,-0.0244450199779678,-0.0155306812354281,0.00955864416303929,0.00900262440148243
"Srgn",0.00987872415711682,0.0215855610379079,0.0233096269099387,-0.0574432142533208,-0.0108490643548996,0.01540417228598,-0.0233007380082284,0.0500769501014859,0.0257605233596869,-0.0292935464121362,0.00193953307849232,0.051802865074549,-0.0138085337620766,0.00768991238680305,-0.0541333293865548
"Ces1f",0.0103950337820641,-0.042827147239576,-0.0354514750379612,0.00110073313173171,-0.0384415560967534,0.00854457690535653,-0.0110668695709119,0.0118056946463434,0.0190427858269337,0.0127865533131827,0.00776652642790979,0.0314139734161262,-0.00596875866497643,0.0115014662975213,-0.0199135553953954
"Slco2a1",0.0200428345679579,-0.00793607241603826,-0.0032324779550039,-0.0110079718130783,0.055771617160718,-0.00427308927862185,-0.0251985457092971,-0.0011263571136742,0.0325709960799935,-0.000280017775425542,0.000110390604044206,0.045833398499514,0.0152904294663947,-0.0182903992708081,-0.00993669766457567
"Lurap1l",0.027748069036796,-0.00700296736139866,-0.00367568507515842,0.0221483694954739,0.012711828117759,0.0285490979613941,0.00938093162505853,0.012838038209249,-0.021323396897839,0.0151781330482906,-0.011883669408657,-0.00953021509640556,0.0103534623516899,-0.0114652309859155,-0.00509702854245477
"Adra2a",0.0121162170400733,-0.0385108532759615,-0.0354303366948333,-0.0105242807839022,0.00165306679664035,0.0240871118888833,-0.00211944214262363,0.00976372860694286,-0.00682656641761177,-0.00261379539598853,-0.0500668088475527,-0.00100753721520011,-0.0106080230366717,0.00976836663099344,0.0359017081952571
"Cst3",0.0249937404352184,0.0289776388739697,-0.0133403636176518,0.00935079268056146,-0.00348023421603288,0.057309211948308,0.0153243897909176,-0.00729112341455945,0.00872532255567227,-0.0106329563543343,-0.0328858464646714,0.0235148378277733,0.0147030020146126,-0.00840541555746864,-0.0105308687407167
"Rtn1",0.00296004447491968,0.0240204108987893,-0.0329856911143229,-0.00674714161172405,0.00264102759446078,0.0418311246561277,0.0189597612370139,-0.0811762773177961,0.0717678336632635,-0.0641537094357447,-0.0132143894318951,-0.029031043218006,0.0172908824972221,0.0197263668224838,-0.0078308988400254
"Metrnl",0.0242329823038977,-0.0144629495936304,0.00432723177470012,-0.0132421222578707,0.011456862313024,0.00744009322282931,0.00565299512210162,-0.0024210663617617,-0.0172030983891285,-0.00384020419890761,0.0110826543008514,0.000739783435195733,-0.0171297775765422,0.0299085682516114,0.0205747028823376
"F2rl1",0.0309515098448887,-0.0201818190124565,0.00192865803164753,-0.00944902084450762,0.0116014767639739,-0.0341284365180772,0.0115827563796115,-0.0223506108174959,-0.00436641515666628,-0.00194254797866679,0.00399854210333235,0.0159545161550513,0.00386138189382755,0.0101357378825812,0.0287011117984168
"Il13ra1",0.0263475055000717,0.0221752750561124,0.0124194573312571,0.0109186618466715,0.0131261573710152,0.00491887882718744,0.0164074138429872,-0.00657536034083887,-0.0141033530616677,0.00201118634982307,0.0222683900534511,-0.0062205401758325,-0.00860379573443485,0.0189847647406863,0.0265865864500692
"S100a13",0.0267965417183662,0.00891678043725777,0.00500650559570691,0.00407972453386775,0.0284540660164938,0.013632362667048,-0.00319881278843059,-0.0208294182871133,-0.0195579158909556,-0.00056981169252561,0.0213689386286118,0.0290057231923632,0.0126725660057791,0.000701603130671869,-0.0198774590943512
"Wwp2",0.0275537519909627,0.000393321588217358,0.00367178857037634,0.00760127504297717,0.0333288667092878,0.0131084406663366,-0.00890168733988976,-0.00105113513015865,0.0209739622679504,0.0172364805474575,0.0243855504424446,0.0168097393400847,-0.0240215612304872,0.00482301359660275,-0.0121012587978338
"St3gal6",0.0185970940112717,0.0313602068746154,0.0353531855816535,0.0488993429948461,-0.00431740467242034,-0.0111418422306532,0.0165850212371511,-0.0104300869639495,-0.00581832808767598,0.00993885804073046,-0.0208058537589529,0.00082643420286506,-0.0200822778265171,-0.0244291480397708,0.0208996659984141
"Uqcrq",0.0369423669970712,-0.0135376307692256,-0.0196909105737038,0.0193195253072434,-0.0309968309575344,0.0211583143232034,0.00790545097671626,0.0101426707492766,-0.00696475333226442,-0.00658637293530654,0.00252727279019269,-0.0172656669939138,-0.00204065546683661,0.00343589706005532,-0.0566401094614584
"Sema3c",0.0264996668026065,0.001577140528681,-0.0169176258460117,-0.00816750888646036,0.00602215284827836,0.027763102229993,0.00694796065938384,0.0222193661004085,-0.00229723200545104,0.0300206751551412,-0.0132629579630739,-0.0198158636032226,0.0196360932012141,0.0235225080412414,0.0334664691904686
"Hk2",0.0190424442146602,0.00382304466745764,0.012882409757498,-0.0207860595089851,0.0305873022268568,-0.0110177506453629,0.0297168739987757,-0.00561780004789627,-0.0230732660831195,0.00168593079286806,0.0012726156298966,0.0233313761563941,0.00175690655878743,-0.00984484908119621,-0.012918038750645
"Lad1",0.023592922568644,0.000395326065802366,0.0178510767196267,0.00510562788005199,-0.00404762384724383,0.0347691457463047,-0.0136172161096441,0.0127284610349338,-0.0228239897106812,0.0146799465649271,0.0100858866354518,-0.0178336564081771,0.00418048565746503,0.0205640968793566,-0.0249447898181047
"mt-Atp6",0.0457927623185787,0.0264312154718798,-0.0669306539750982,0.023614170982105,0.0265821451333962,-0.0518130680075209,-0.0475165699395542,0.00649569360643942,0.00335307327295095,0.0245272207700086,-0.0375443407812042,0.0182810722745684,0.0558551775114571,0.0526475291179487,-0.0134705294000956
"Penk",0.00159056663777387,0.0195269266332154,-0.0251334913274618,-0.00502434007574444,0.00443077575296922,0.0252353546500068,0.0141679125044561,-0.0559467283499775,0.038158654521183,-0.0384952263488983,-0.00752650876254985,-0.019849759039932,0.0183737941277341,0.0166689233461286,-0.00761172433651556
"Atp5j",0.0286292190961317,0.00982668135645724,0.00177788293645085,0.0309405549429892,-0.00195166457152737,0.0482763929497755,-0.0023540821709053,0.0217462007598158,-0.03202974370907,0.0156826865046197,-0.0275598782928983,-0.0108251190508854,0.0362062310998659,0.0132634268195445,-0.0178696711951959
"S100a10",0.0404544647649711,-0.00289580127578084,-0.0185849352184027,-0.0399357575452511,-0.00604690461049502,-0.0435154004098163,0.006614575259442,0.00385488951831853,0.016235228900973,-0.0353420330996888,-0.005424950255565,-0.0403189125106224,0.0154322747488835,-0.00300212266381731,-0.0271584306270776
"Ptp4a2",0.0353870076681639,0.0149496509116038,0.00566961359595857,0.00439948390586569,0.00802386589602313,-0.007594185545318,0.00565107776770131,-0.00255182259814975,-0.000449121866991184,0.00546251349455648,-0.00214679059589525,0.00151920310840821,-0.000294961978744289,0.00963095414384829,-0.00512071579237039
"Clic5",0.0191248029698099,0.00105771853883326,0.00657142556045712,-0.00198148830497128,0.0547706118434884,-0.0035794992904409,-6.52219345561114e-05,-0.0148503933154791,0.000484854966090786,0.0185092262031367,0.016305067890506,0.0366875759779858,0.0124804265984686,0.00824549399795346,-0.0208022296330492
"Itpk1",0.0275572465189994,-0.00490017771430731,-0.0180394416555065,-0.0115254613988188,0.0201889823546635,0.0253703665012147,0.0293453312206157,-0.00330651021467122,-0.0340933172627018,0.0057121078862461,-0.00020479780343061,-0.00500761262864645,-0.011995765994353,-0.0141087472636838,0.0197243459325743
"Ctnnb1",0.040835993961138,0.0016931623749418,-0.00827433078416276,-0.00417379643650319,-0.025549693968211,0.0076983922438206,-0.0202618373221615,0.0071569422710928,-0.0171543108703141,-0.0187872023123777,0.0154474280533479,0.0170747524691777,0.0327574628376886,-0.0355561065577313,-0.0258428811865274
"Prdx5",0.0332293101592896,-0.0102220403024182,-0.00660307779515133,-0.0240925841309497,-0.0050889941263546,-0.000534067886921393,-0.00332700657736719,0.00768154140285546,0.0192086507543225,-0.00868758195416245,-0.00964936284818951,-0.0164260907620197,-0.0167941089287664,0.00606036325294246,0.00274521770370792
"Tmbim6",0.0407953953802088,-0.0219774937048075,-0.0157123048035832,-0.00951623948842971,-0.0386937070786212,-0.0704364412916398,-0.00868111083542495,-0.017706149339041,0.0317943361782415,-0.0164310146559829,0.0231007254129797,0.0196619337860729,-0.0037852363407869,0.00113459645846308,0.00389407587228111
"Sema4g",0.0320999648295896,0.00483767006718184,0.0269304982257806,0.0393629945731108,-0.0194338591335238,0.0091552457464519,0.00972356162336825,0.00485189232994654,0.0151675918682036,0.0235195859087203,0.0251722116569935,-0.044181226002165,0.024045620340046,-0.0102067205957908,0.0424183624175462
"Rpl13",0.0337736266407524,0.0329810088931779,0.0145317437007073,0.0364733583417931,-0.0747427365703316,0.0117375763590871,-0.0434312964332014,0.00169021124306347,-0.026309571213539,0.0019641843468799,-0.0636075842888071,0.0386731669517415,0.00128136367001026,0.00655379239595066,-0.0374401869865809
"Plet1",0.0106815066748624,-0.00564059205961115,0.00331391566422141,-0.0502264924380234,-0.0304125039315676,-0.0189492659655313,0.0200854648296568,-0.0492044654568674,-0.049768585832309,0.00541959763349041,0.0513017360499869,0.0560207623929839,0.0522382371811786,0.0147855938348205,-0.0306008165155836
"Cyp2d9",0.0125631712175905,0.00803189551986358,0.0112294288742346,0.0184161616301284,0.0599708557017766,-0.00273880093267189,-0.00896090200717758,-0.0303068232659672,-0.0116193555440085,-0.00596087657013583,0.0282517034382123,0.0521377353329377,-0.0271603012861344,0.0154913777069743,-0.0348631607044056
"Ccdc71l",0.0281133765617425,-0.015349438732613,-0.00410283611027174,-0.0211187691398691,0.00813135548242459,-0.0175731982934473,0.0168218863791845,0.00924504487048851,-0.0125131328818868,-0.028408799715949,0.00530787956039639,-0.00562622138046608,-0.0301537402238637,0.0165658215961352,0.0245993710975866
"Sft2d2",0.0286537667009909,-0.0104051339996004,0.000156983467463519,-0.00478552000321919,-0.00207588738696528,0.0137508371794208,0.0120268420706593,-0.00796581461598466,-0.0152131155068758,0.0201430681225322,-0.0072975849500712,-0.00267821580338008,-0.00342733969781987,0.0151172869572256,0.00400391819369696
"Vdr",0.0293590398595798,-0.0150381092653994,0.00555171846804502,0.0321706039104865,0.00892682228862181,0.0176061897525108,-0.0193041824144677,-0.0128131069100369,-0.00178396780214605,0.0244852811633136,0.0035670786529739,0.0238956429820064,0.0122586475320514,-0.0109666557386348,0.00363870556939796
"Rpl7a",0.0335065981225275,0.0162376927790477,0.00915259601189845,0.0221367931657856,-0.0626782805515338,0.00776830847262496,-0.0149292483121,-0.00236543328765573,-0.00589173579207584,0.00766236996896303,-0.0536241138091167,0.0168108308410441,-0.0217267460871931,0.0189025182423122,-0.000171161831189297
"Mal",0.00900826491090045,-0.0126640935642684,-0.00475077902691557,-0.0541091267850218,-0.00157303937383772,0.0230342866464239,-0.0285142186280985,-0.00807597042141865,-0.043537333371427,0.00132290974675485,-0.0330269223243338,-0.00656959806589216,0.0288029425054451,-0.0649231958092254,-0.0190242275443203
"Meg3",0.00480370474630469,0.0243929312188364,-0.0300395857296363,-0.000691980249739293,-0.00942571198781898,0.0359067693985007,0.0242104099967754,-0.0885939765763379,0.0534600627046428,-0.0626417135093065,-0.0141714172481064,-0.00886228383216109,0.030096465825113,0.00633466059449246,0.018456996070496
"Uqcr10",0.0357171805527788,0.00205231771386767,0.00347611899936859,0.0384306030121814,-0.0340013436619679,0.0271757566808888,-0.0130487222238477,-0.00124595416455909,-0.0123858284804047,0.00532497478518403,-0.0265873179322341,-0.0278779363861347,0.0166779345240598,-0.00408541392636146,-0.036676506107394
"Casp7",0.0265957720443863,-0.000989122097295729,0.0144743364955975,-0.0123769232532736,0.0048673417688829,-0.0158385939959131,0.0293625588908482,-0.00420499570010714,0.00283396588354095,0.0130478856850909,0.0204524159782645,-0.0247394877453831,-0.0047624243085894,0.0279609612084968,0.00396340304015342
"Cyp2d10",0.0137000911281744,0.0119817031739263,0.0158889172252008,0.0214198539539558,0.0555176292942395,0.00496635250229171,-0.0200214668177787,-0.0162262834931521,0.00405601498105102,0.0138684012685817,0.0154394314232567,0.0381659425160597,-0.00526595199978958,0.000118193487043881,-0.0219924346914455
"Cd55",0.0181505160981342,0.0164255247797613,0.0066287165638455,-0.048244854359631,0.011764947102205,-0.0260795341797226,0.0382081676798742,0.0119399889201647,0.0191997408139876,-0.00485325616721369,-0.0321225554213863,0.0388006651242682,-0.002909905625027,-0.00739956712469096,0.00675836106700677
"Hnf4a",0.0354481377887905,-0.011753075841493,0.00531604011229229,0.0216571862567464,0.00172811070353985,-0.0226547772962654,0.0036018758552873,0.00707135132178018,0.00793243638972671,0.00104782585933016,0.0101443311773518,-0.0183129099581208,-0.0178595167582305,0.00358360984689806,0.00630847714290312
"Papss2",0.0328578992966259,-0.0343435810877149,-0.0264722336767114,0.0124437341506563,-0.0119100522297251,0.00111198330518654,0.00460974720106635,0.0214668265610548,0.0104226483182463,0.00627656144152048,-0.0105754130431951,-0.0246325040845988,0.0113954936077018,-0.0239344883002848,-0.0649869063767704
"Entpd8",0.0253347880198931,-0.0137158489579899,0.00420741369600412,-0.00943691169753614,0.0132697912720527,0.00302329782228529,0.0158941971809386,-0.0116552539055611,-0.0172572762086765,0.00417395069385683,0.0215214150151966,0.0192391695339718,0.00589433051140227,0.0250599869309484,0.0242265485718823
"Trp53i11",0.019415326371085,0.0241951188442785,0.0232573451169449,0.0290970073797264,0.0187472372351754,0.035190662349486,0.00543871635147513,-0.00853842997084605,0.00560227586396877,0.019000976567635,-5.84270380492108e-05,-0.00264764386800737,-0.00391854499032181,-0.00394677992963861,-0.0224969755823267
"Sgk2",0.0155514966934121,-0.0272829530611619,-0.015404433161682,-0.0236480960965553,0.0321238306513555,0.00366656770223456,0.00434057306046485,-0.00778286847020614,-0.0222579925038321,0.000721229217116549,-0.0256486802228373,0.0222388582053332,0.0106216214444301,-0.0234220271220503,0.0107027589702308
"Sparc",0.0228228523814931,0.0626078843994637,-0.0156302950809652,-0.00700856067542066,-0.0189978318730509,0.0295127965789939,0.0425998381493644,0.0794412128150276,0.0128811799030813,-0.0462616276032348,0.0203428580433952,0.0297354248846838,0.0603350167805433,-0.0394220315865051,0.0305537783318679
"Eps8l3",0.0308673489766553,-0.0114484566171608,0.00997001146712818,-0.00849004636350284,0.0188668849817643,-0.0108625450568089,0.0131141101975706,-0.00708630035848846,0.00103407910063024,0.00226482487659392,-0.00730626172781615,0.000120749992623118,3.25884749381622e-05,-0.0201195051359354,0.0257581240146377
